,Court,Surface,Round,PlayerA,PlayerA_Pts,PA_B365,PA_EX,PA_LB,PA_PS,PA_MaxBet,PA_AvgBet,PlayerB,PlayerB_Pts,PB_B365,PB_EX,PB_LB,PB_PS,PB_MaxBet,PB_AvgBet,Rank_Diff,Pt_Diff
13578,0,1,1,295.0,153.0,11.0,9.0,8.5,10.51,11.0,9.75,62.0,781.0,1.05,1.04,1.05,1.07,1.07,1.05,233.0,-628.0
13579,1,1,2,59.0,771.0,11.0,9.0,7.5,11.95,11.95,9.86,16.0,2130.0,1.05,1.05,1.07,1.06,1.07,1.06,43.0,-1359.0
13580,0,1,2,113.0,492.0,11.0,9.0,8.5,15.0,15.0,10.88,6.0,4795.0,1.05,1.05,1.05,1.04,1.05,1.05,107.0,-4303.0
13581,1,1,3,32.0,1239.0,11.0,8.5,9.0,13.4,13.4,10.48,1.0,10925.0,1.03,1.05,1.04,1.06,1.06,1.05,31.0,-9686.0
13582,1,1,2,74.0,681.0,11.0,8.0,8.5,13.25,13.25,10.19,5.0,4925.0,1.05,1.06,1.05,1.05,1.06,1.05,69.0,-4244.0
13583,1,1,5,30.0,1265.0,11.0,8.0,10.0,10.5,11.0,9.88,1.0,11120.0,1.05,1.05,1.05,1.08,1.08,1.06,29.0,-9855.0
13584,1,1,2,83.0,629.0,11.0,7.75,8.5,12.0,12.0,9.81,1.0,10925.0,1.03,1.06,1.05,1.06,1.06,1.05,82.0,-10296.0
13585,1,1,4,14.0,2295.0,11.0,9.0,10.0,12.88,12.88,10.72,1.0,13130.0,1.05,1.05,1.05,1.06,1.06,1.05,13.0,-10835.0
13586,1,1,1,68.0,698.0,11.0,8.0,7.5,11.23,11.23,9.43,16.0,1910.0,1.05,1.06,1.07,1.06,1.07,1.06,52.0,-1212.0
13587,1,2,2,40.0,1015.0,11.0,8.25,9.0,13.0,13.0,10.31,1.0,15550.0,1.05,1.04,1.04,1.06,1.06,1.05,39.0,-14535.0
13588,0,1,5,46.0,933.0,11.0,8.0,9.0,13.0,13.0,10.25,3.0,8010.0,1.05,1.06,1.06,1.06,1.06,1.06,43.0,-7077.0
13589,1,2,2,80.0,630.0,11.0,9.5,9.0,17.0,17.0,11.63,2.0,6970.0,1.03,1.04,1.05,1.04,1.05,1.04,78.0,-6340.0
13590,0,1,2,105.0,531.0,11.0,9.0,8.0,13.0,13.0,10.25,10.0,2585.0,1.05,1.04,1.06,1.05,1.06,1.05,95.0,-2054.0
13591,0,1,2,52.0,895.0,11.0,9.0,8.0,13.0,13.0,10.25,7.0,4180.0,1.05,1.05,1.06,1.05,1.06,1.05,45.0,-3285.0
13592,1,1,1,869.0,12.0,11.0,8.5,7.0,10.16,11.0,9.17,143.0,377.0,1.05,1.05,1.08,1.07,1.08,1.06,726.0,-365.0
13593,0,1,7,65.0,768.0,11.0,9.0,9.0,11.25,11.25,10.06,5.0,5365.0,1.05,1.05,1.06,1.07,1.07,1.06,60.0,-4597.0
13594,1,2,2,40.0,979.0,11.0,8.5,8.0,12.5,12.5,10.0,16.0,2105.0,1.03,1.05,1.063,1.063,1.06,1.05,24.0,-1126.0
13595,1,2,1,160.0,332.0,11.0,9.0,8.5,11.18,11.18,9.92,5.0,5280.0,1.05,1.05,1.05,1.06,1.06,1.05,155.0,-4948.0
13596,1,1,1,1149.0,6.0,11.0,8.5,10.0,12.39,12.39,10.47,62.0,765.0,1.05,1.04,1.03,1.05,1.05,1.04,1087.0,-759.0
13597,1,1,2,299.0,167.0,11.0,9.0,10.0,10.44,11.0,10.11,8.0,4055.0,1.05,1.05,1.05,1.08,1.08,1.06,291.0,-3888.0
13598,1,2,7,80.0,645.0,11.0,9.0,8.5,11.5,11.5,10.0,6.0,4345.0,1.05,1.04,1.05,1.07,1.07,1.05,74.0,-3700.0
13599,1,1,3,102.0,583.0,11.0,7.0,9.0,14.37,14.37,10.34,6.0,4455.0,1.05,1.03,1.06,1.05,1.06,1.05,96.0,-3872.0
13600,1,1,2,44.0,991.0,11.0,9.0,8.5,11.75,11.75,10.06,7.0,4795.0,1.05,1.05,1.05,1.06,1.06,1.05,37.0,-3804.0
13601,1,2,2,39.0,1015.0,11.0,8.75,9.0,14.74,14.74,10.87,5.0,5915.0,1.04,1.03,1.04,1.05,1.05,1.04,34.0,-4900.0
13602,1,2,2,87.0,639.0,11.0,7.75,10.0,11.0,11.0,9.94,3.0,7525.0,1.05,1.05,1.05,1.07,1.07,1.06,84.0,-6886.0
13603,1,1,5,65.0,730.0,11.0,9.0,10.0,12.5,12.5,10.63,2.0,10260.0,1.05,1.05,1.05,1.06,1.06,1.05,63.0,-9530.0
13604,1,2,2,46.0,879.0,12.0,8.0,9.0,12.0,12.0,10.25,1.0,10430.0,1.02,1.04,1.04,1.06,1.06,1.04,45.0,-9551.0
13605,1,1,1,93.0,549.0,12.0,11.5,11.0,14.8,14.8,12.33,2.0,9205.0,1.02,1.02,1.02,1.05,1.05,1.03,91.0,-8656.0
13606,1,1,1,181.0,284.0,12.0,10.0,9.0,15.2,15.2,11.55,10.0,3180.0,1.02,1.03,1.04,1.05,1.05,1.04,171.0,-2896.0
13607,1,3,1,65.0,736.0,12.0,12.0,11.0,21.0,21.0,14.0,2.0,8390.0,1.02,1.02,1.02,1.03,1.03,1.02,63.0,-7654.0
13608,1,3,2,108.0,456.0,12.0,9.56,10.0,19.0,19.0,12.64,4.0,5385.0,1.02,1.02,1.03,1.03,1.03,1.03,104.0,-4929.0
13609,1,3,3,63.0,745.0,12.0,12.0,10.0,17.0,17.0,12.75,7.0,4510.0,1.02,1.02,1.03,1.04,1.04,1.03,56.0,-3765.0
13610,1,1,2,96.0,539.0,12.0,10.0,10.0,14.45,14.45,11.61,2.0,7965.0,1.02,1.03,1.03,1.05,1.05,1.03,94.0,-7426.0
13611,1,1,2,143.0,388.0,12.0,10.0,9.0,17.03,17.03,12.01,5.0,5715.0,1.02,1.03,1.04,1.04,1.04,1.03,138.0,-5327.0
13612,1,1,5,43.0,1050.0,12.0,9.0,10.0,18.0,18.0,12.25,2.0,7965.0,1.02,1.04,1.03,1.04,1.04,1.03,41.0,-6915.0
13613,1,2,1,195.0,279.0,12.0,7.75,8.5,13.39,13.39,10.41,6.0,4510.0,1.02,1.06,1.05,1.05,1.06,1.05,189.0,-4231.0
13614,1,1,4,152.0,369.0,12.0,10.0,10.0,17.0,17.0,12.25,2.0,7965.0,1.02,1.03,1.03,1.04,1.04,1.03,150.0,-7596.0
13615,1,2,2,138.0,367.0,12.0,10.01,10.0,17.5,17.5,12.38,1.0,10340.0,1.02,1.03,1.03,1.04,1.04,1.03,137.0,-9973.0
13616,1,1,7,29.0,1175.0,12.0,10.5,10.0,14.8,14.8,11.83,2.0,9205.0,1.02,1.03,1.03,1.05,1.05,1.03,27.0,-8030.0
13617,0,1,2,101.0,559.0,12.0,10.0,11.0,13.9,13.9,11.73,2.0,7335.0,1.02,1.03,1.02,1.05,1.05,1.03,99.0,-6776.0
13618,1,1,5,40.0,1058.0,12.0,10.0,10.0,15.75,15.75,11.94,2.0,8710.0,1.02,1.03,1.03,1.04,1.04,1.03,38.0,-7652.0
13619,1,2,2,72.0,714.0,12.0,9.0,10.0,17.5,17.5,12.13,6.0,4840.0,1.02,1.04,1.04,1.03,1.04,1.03,66.0,-4126.0
13620,1,2,1,488.0,65.0,12.0,10.0,11.0,26.0,26.0,14.75,46.0,1015.0,1.02,1.03,1.02,1.02,1.03,1.02,442.0,-950.0
13621,1,2,2,35.0,1150.0,12.0,9.5,10.0,15.0,15.0,11.63,2.0,9710.0,1.02,1.03,1.03,1.04,1.04,1.03,33.0,-8560.0
13622,1,2,5,26.0,1510.0,12.0,9.25,10.0,17.0,17.0,12.06,3.0,6480.0,1.03,1.02,1.03,1.03,1.03,1.03,23.0,-4970.0
13623,1,2,5,18.0,2040.0,12.0,9.5,10.0,16.75,16.75,12.06,3.0,6480.0,1.03,1.04,1.03,1.04,1.04,1.04,15.0,-4440.0
13624,1,2,2,60.0,819.0,12.0,8.5,8.5,13.0,13.0,10.5,5.0,5030.0,1.04,1.06,1.05,1.05,1.06,1.05,55.0,-4211.0
13625,0,1,2,532.0,48.0,12.0,10.0,11.0,19.0,19.0,13.0,11.0,3135.0,1.02,1.03,1.02,1.03,1.03,1.03,521.0,-3087.0
13626,1,2,3,19.0,1800.0,12.0,10.0,11.0,17.0,17.0,12.5,3.0,6480.0,1.02,1.03,1.02,1.04,1.04,1.03,16.0,-4680.0
13627,1,2,1,1057.0,6.0,12.0,12.0,10.0,16.5,16.5,12.63,16.0,2305.0,1.02,1.01,1.03,1.05,1.05,1.03,1041.0,-2299.0
13628,0,1,7,53.0,900.0,12.0,10.0,9.0,18.5,18.5,12.38,1.0,12025.0,1.02,1.03,1.04,1.03,1.04,1.03,52.0,-11125.0
13629,1,1,2,132.0,442.0,13.0,9.0,10.0,13.0,13.0,11.25,4.0,6860.0,1.04,1.03,1.03,1.05,1.05,1.04,128.0,-6418.0
13630,1,1,1,111.0,490.0,13.0,11.5,11.0,19.0,19.0,13.63,4.0,7300.0,1.01,1.02,1.02,1.033,1.03,1.02,107.0,-6810.0
13631,1,1,1,38.0,1040.0,13.0,11.0,10.0,17.57,17.57,12.89,1.0,12150.0,1.04,1.03,1.03,1.03,1.04,1.03,37.0,-11110.0
13632,1,1,1,529.0,66.0,13.0,6.5,10.0,13.04,13.04,10.64,52.0,900.0,1.04,1.04,1.05,1.05,1.05,1.05,477.0,-834.0
13633,1,2,1,251.0,206.0,13.0,10.0,11.0,15.91,15.91,12.48,20.0,1795.0,1.04,1.02,1.04,1.04,1.04,1.04,231.0,-1589.0
13634,1,1,1,398.0,98.0,13.0,9.0,7.5,15.0,15.0,11.13,44.0,943.0,1.04,1.04,1.07,1.04,1.07,1.05,354.0,-845.0
13635,1,2,1,98.0,575.0,13.0,8.75,11.0,13.9,13.9,11.66,12.0,2740.0,1.04,1.03,1.04,1.05,1.05,1.04,86.0,-2165.0
13636,1,1,2,34.0,1125.0,13.0,10.0,10.0,16.0,16.0,12.25,2.0,9855.0,1.04,1.03,1.03,1.04,1.04,1.04,32.0,-8730.0
13637,1,1,3,30.0,1270.0,13.0,8.82,8.5,11.5,13.0,10.46,1.0,13310.0,1.04,1.04,1.05,1.07,1.07,1.05,29.0,-12040.0
13638,1,2,2,59.0,845.0,13.0,10.0,10.0,21.0,21.0,13.5,6.0,4330.0,1.01,1.03,1.03,1.02,1.03,1.02,53.0,-3485.0
13639,0,1,2,90.0,575.0,13.0,10.0,9.0,15.0,15.0,11.75,5.0,5960.0,1.04,1.03,1.04,1.04,1.04,1.04,85.0,-5385.0
13640,1,1,2,165.0,306.0,13.0,8.75,8.5,13.0,13.0,10.81,14.0,2370.0,1.04,1.04,1.05,1.05,1.05,1.05,151.0,-2064.0
13641,1,1,2,50.0,925.0,13.0,10.0,11.0,13.0,13.0,11.75,1.0,14085.0,1.04,1.04,1.02,1.05,1.05,1.04,49.0,-13160.0
13642,1,1,1,480.0,74.0,13.0,10.5,10.0,14.79,14.79,12.07,43.0,981.0,1.04,1.03,1.03,1.04,1.04,1.04,437.0,-907.0
13643,1,2,5,9.0,2600.0,13.0,12.0,11.0,21.0,21.0,14.25,1.0,12870.0,1.01,1.02,1.02,1.03,1.03,1.02,8.0,-10270.0
13644,1,1,2,465.0,74.0,13.0,10.13,11.0,19.0,19.0,13.28,4.0,5125.0,1.01,1.03,1.02,1.03,1.03,1.02,461.0,-5051.0
13645,1,1,4,50.0,930.0,13.0,9.0,10.0,15.5,15.5,11.88,3.0,8710.0,1.04,1.04,1.04,1.05,1.05,1.04,47.0,-7780.0
13646,1,1,2,43.0,905.0,13.0,10.5,13.0,31.0,31.0,16.88,1.0,11350.0,1.01,1.03,1.02,1.02,1.03,1.02,42.0,-10445.0
13647,1,3,1,809.0,16.0,13.0,9.0,8.0,13.71,13.71,10.93,53.0,797.0,1.04,1.04,1.06,1.04,1.06,1.05,756.0,-781.0
13648,1,1,2,122.0,458.0,13.0,9.0,9.0,13.86,13.86,11.22,2.0,8665.0,1.04,1.05,1.04,1.05,1.05,1.05,120.0,-8207.0
13649,0,1,1,354.0,118.0,13.0,8.5,8.5,11.63,13.0,10.41,35.0,1135.0,1.04,1.05,1.05,1.06,1.06,1.05,319.0,-1017.0
13650,0,1,2,40.0,1080.0,13.0,11.0,21.0,14.94,21.0,14.99,1.0,15785.0,1.03,1.03,1.01,1.04,1.04,1.03,39.0,-14705.0
13651,1,2,3,17.0,2015.0,13.0,8.5,8.5,15.85,15.85,11.46,1.0,15550.0,1.04,1.03,1.05,1.05,1.05,1.04,16.0,-13535.0
13652,1,3,5,105.0,533.0,13.0,8.0,8.0,14.2,14.2,10.8,2.0,8310.0,1.04,1.06,1.06,1.05,1.06,1.05,103.0,-7777.0
13653,1,2,7,40.0,1009.0,13.0,11.5,8.5,16.5,16.5,12.38,3.0,6480.0,1.03,1.02,1.05,1.04,1.05,1.04,37.0,-5471.0
13654,1,2,2,216.0,229.0,13.0,7.5,8.0,11.75,13.0,10.06,10.0,2605.0,1.04,1.06,1.06,1.06,1.06,1.06,206.0,-2376.0
13655,1,1,2,71.0,729.0,13.0,8.5,8.5,16.0,16.0,11.5,4.0,7450.0,1.04,1.05,1.05,1.04,1.05,1.05,67.0,-6721.0
13656,0,1,2,124.0,483.0,13.0,11.0,10.0,13.95,13.95,11.99,7.0,4235.0,1.04,1.03,1.05,1.05,1.05,1.04,117.0,-3752.0
13657,1,2,2,55.0,841.0,13.0,9.0,9.0,17.5,17.5,12.13,3.0,5745.0,1.04,1.05,1.04,1.03,1.05,1.04,52.0,-4904.0
13658,1,1,2,31.0,1210.0,13.0,9.0,11.0,13.5,13.5,11.63,1.0,11120.0,1.04,1.03,1.02,1.05,1.05,1.04,30.0,-9910.0
13659,1,1,2,90.0,567.0,13.0,8.0,8.0,13.0,13.0,10.5,6.0,4545.0,1.04,1.06,1.06,1.05,1.06,1.05,84.0,-3978.0
13660,1,2,2,128.0,429.0,13.0,9.0,10.0,17.5,17.5,12.38,5.0,5430.0,1.04,1.04,1.03,1.03,1.04,1.04,123.0,-5001.0
13661,1,1,2,50.0,902.0,13.0,9.5,8.5,16.0,16.0,11.75,3.0,5460.0,1.04,1.04,1.05,1.04,1.05,1.04,47.0,-4558.0
13662,0,1,3,15.0,2100.0,13.0,10.5,10.0,12.18,13.0,11.42,1.0,15785.0,1.04,1.03,1.05,1.07,1.07,1.05,14.0,-13685.0
13663,1,1,5,124.0,465.0,13.0,9.0,11.0,15.5,15.5,12.13,4.0,7825.0,1.04,1.04,1.04,1.05,1.05,1.04,120.0,-7360.0
13664,1,1,2,76.0,702.0,13.0,8.5,13.0,17.41,17.41,12.98,2.0,8370.0,1.04,1.04,1.03,1.03,1.04,1.04,74.0,-7668.0
13665,1,2,1,874.0,18.0,13.0,7.0,11.0,13.04,13.04,11.01,66.0,788.0,1.04,1.03,1.04,1.05,1.05,1.04,808.0,-770.0
13666,1,1,2,50.0,885.0,13.0,7.5,11.0,13.0,13.0,11.13,1.0,13540.0,1.04,1.03,1.04,1.06,1.06,1.04,49.0,-12655.0
13667,1,1,1,1098.0,9.0,13.0,9.0,10.0,11.52,13.0,10.88,30.0,1180.0,1.04,1.05,1.03,1.06,1.06,1.05,1068.0,-1171.0
13668,1,2,5,10.0,3360.0,13.0,10.0,10.0,13.0,13.0,11.5,1.0,13205.0,1.04,1.04,1.05,1.06,1.06,1.05,9.0,-9845.0
13669,1,1,4,84.0,585.0,13.0,12.0,13.0,31.0,31.0,17.25,1.0,12390.0,1.01,1.02,1.02,1.02,1.02,1.02,83.0,-11805.0
13670,1,1,4,17.0,2050.0,13.0,9.0,11.0,14.0,14.0,11.75,2.0,10900.0,1.04,1.05,1.04,1.05,1.05,1.05,15.0,-8850.0
13671,1,1,1,47.0,956.0,13.0,11.0,10.0,12.44,13.0,11.61,1.0,13030.0,1.04,1.03,1.03,1.05,1.05,1.04,46.0,-12074.0
13672,1,1,1,1112.0,4.0,13.0,12.0,11.0,24.0,24.0,15.0,43.0,1050.0,1.01,1.02,1.02,1.02,1.02,1.02,1069.0,-1046.0
13673,1,1,2,99.0,577.0,13.0,10.0,9.0,13.0,13.0,11.25,3.0,5650.0,1.04,1.04,1.04,1.05,1.05,1.04,96.0,-5073.0
13674,1,1,3,32.0,1270.0,13.0,10.0,10.0,17.0,17.0,12.5,2.0,7965.0,1.01,1.03,1.03,1.04,1.04,1.03,30.0,-6695.0
13675,1,1,2,74.0,663.0,13.0,12.0,10.0,15.5,15.5,12.63,1.0,13030.0,1.04,1.02,1.03,1.04,1.04,1.03,73.0,-12367.0
13676,1,2,7,45.0,1000.0,13.0,9.0,10.0,13.4,13.4,11.35,1.0,12900.0,1.04,1.05,1.05,1.06,1.06,1.05,44.0,-11900.0
13677,1,1,1,40.0,1020.0,13.0,9.0,13.0,15.56,15.56,12.64,3.0,8235.0,1.04,1.04,1.02,1.03,1.04,1.03,37.0,-7215.0
13678,1,2,2,261.0,176.0,13.0,10.0,9.0,20.0,20.0,13.0,6.0,4510.0,1.01,1.03,1.04,1.03,1.04,1.03,255.0,-4334.0
13679,1,1,2,53.0,854.0,13.0,10.0,9.0,17.65,17.65,12.41,3.0,7840.0,1.04,1.04,1.04,1.03,1.04,1.04,50.0,-6986.0
13680,1,1,2,117.0,485.0,13.0,12.0,11.0,20.0,20.0,14.0,2.0,9145.0,1.01,1.02,1.02,1.03,1.03,1.02,115.0,-8660.0
13681,0,1,5,101.0,549.0,13.0,10.0,9.0,14.8,14.8,11.7,5.0,5365.0,1.04,1.04,1.06,1.05,1.06,1.05,96.0,-4816.0
13682,1,1,4,23.0,1695.0,13.0,10.0,9.0,13.0,13.0,11.25,1.0,13280.0,1.04,1.03,1.04,1.06,1.06,1.04,22.0,-11585.0
13683,1,2,1,199.0,240.0,13.0,10.0,8.5,13.0,13.0,11.13,21.0,1580.0,1.04,1.04,1.05,1.05,1.05,1.05,178.0,-1340.0
13684,1,2,5,83.0,619.0,13.0,12.16,10.0,21.0,21.0,14.04,1.0,10340.0,1.02,1.03,1.03,1.03,1.03,1.03,82.0,-9721.0
13685,1,2,3,18.0,1700.0,13.0,12.0,11.0,25.5,25.5,15.38,1.0,12870.0,1.01,1.02,1.02,1.02,1.02,1.02,17.0,-11170.0
13686,0,1,2,87.0,586.0,13.0,9.0,13.0,15.0,15.0,12.5,6.0,4840.0,1.04,1.04,1.02,1.04,1.04,1.04,81.0,-4254.0
13687,1,3,1,88.0,661.0,13.0,7.5,13.0,14.14,14.14,11.91,3.0,6745.0,1.04,1.02,1.03,1.04,1.04,1.03,85.0,-6084.0
13688,1,1,3,57.0,810.0,13.0,11.0,9.0,13.0,13.0,11.5,1.0,13130.0,1.04,1.03,1.04,1.06,1.06,1.04,56.0,-12320.0
13689,0,1,2,57.0,761.0,13.0,9.0,13.0,13.0,13.0,12.0,7.0,4810.0,1.04,1.04,1.02,1.05,1.05,1.04,50.0,-4049.0
13690,0,1,1,62.0,815.0,13.0,10.0,8.0,15.57,15.57,11.64,6.0,4245.0,1.04,1.04,1.06,1.03,1.06,1.04,56.0,-3430.0
13691,0,1,2,34.0,1097.0,13.0,8.0,10.0,21.0,21.0,13.0,1.0,12165.0,1.04,1.06,1.03,1.02,1.06,1.04,33.0,-11068.0
13692,1,1,2,185.0,267.0,13.0,10.0,9.0,20.0,20.0,13.0,4.0,7150.0,1.04,1.03,1.04,1.03,1.04,1.04,181.0,-6883.0
13693,1,1,1,553.0,60.0,13.0,11.0,9.0,12.25,13.0,11.31,17.0,1870.0,1.04,1.03,1.04,1.06,1.06,1.04,536.0,-1810.0
13694,1,1,4,89.0,576.0,13.0,10.0,10.0,21.0,21.0,13.5,3.0,8280.0,1.01,1.03,1.03,1.03,1.03,1.03,86.0,-7704.0
13695,0,1,1,47.0,910.0,13.0,9.0,9.0,12.39,13.0,10.85,1.0,13860.0,1.04,1.04,1.04,1.05,1.05,1.04,46.0,-12950.0
13696,1,2,2,260.0,178.0,13.0,9.75,8.0,12.25,13.0,10.75,19.0,1750.0,1.04,1.03,1.06,1.06,1.06,1.05,241.0,-1572.0
13697,1,2,2,55.0,833.0,13.0,10.0,9.0,15.0,15.0,11.75,5.0,4910.0,1.04,1.04,1.04,1.04,1.04,1.04,50.0,-4077.0
13698,1,1,4,65.0,760.0,13.0,10.0,11.0,13.8,13.8,11.95,1.0,13205.0,1.04,1.03,1.04,1.05,1.05,1.04,64.0,-12445.0
13699,1,1,1,103.0,521.0,13.0,9.0,9.0,14.79,14.79,11.45,6.0,4545.0,1.04,1.04,1.04,1.04,1.04,1.04,97.0,-4024.0
13700,1,2,7,15.0,1980.0,13.0,8.0,11.0,11.05,13.0,10.76,2.0,9215.0,1.04,1.06,1.03,1.08,1.08,1.05,13.0,-7235.0
13701,1,1,3,60.0,768.0,13.0,10.0,11.0,15.75,15.75,12.44,2.0,9535.0,1.04,1.03,1.02,1.04,1.04,1.03,58.0,-8767.0
13702,1,1,2,43.0,930.0,13.0,9.25,9.0,13.0,13.0,11.06,2.0,9535.0,1.04,1.04,1.04,1.06,1.06,1.05,41.0,-8605.0
13703,1,1,7,49.0,925.0,13.0,10.0,10.0,17.22,17.22,12.56,1.0,13755.0,1.04,1.03,1.05,1.04,1.05,1.04,48.0,-12830.0
13704,0,1,5,83.0,628.0,13.0,15.0,11.0,19.0,19.0,14.5,1.0,12025.0,1.01,1.01,1.02,1.03,1.03,1.02,82.0,-11397.0
13705,1,2,5,26.0,1290.0,13.0,8.75,11.0,13.9,13.9,11.66,2.0,9215.0,1.04,1.04,1.03,1.05,1.05,1.04,24.0,-7925.0
13706,0,1,2,88.0,610.0,13.0,9.0,9.0,11.75,13.0,10.69,4.0,7165.0,1.04,1.04,1.04,1.06,1.06,1.05,84.0,-6555.0
13707,0,1,1,83.0,638.0,13.0,9.0,9.0,15.56,15.56,11.64,3.0,8010.0,1.04,1.04,1.04,1.03,1.04,1.04,80.0,-7372.0
13708,1,2,5,55.0,821.0,13.0,9.0,10.0,13.8,13.8,11.45,1.0,12670.0,1.04,1.04,1.04,1.05,1.05,1.04,54.0,-11849.0
13709,1,2,7,144.0,374.0,13.0,8.75,8.0,13.4,13.4,10.79,12.0,2390.0,1.04,1.05,1.06,1.06,1.06,1.05,132.0,-2016.0
13710,1,1,2,144.0,415.0,13.0,10.0,10.0,15.91,15.91,12.23,7.0,3990.0,1.04,1.04,1.05,1.04,1.05,1.04,137.0,-3575.0
13711,1,2,1,49.0,856.0,13.0,9.5,9.0,12.5,13.0,11.0,12.0,2545.0,1.04,1.04,1.04,1.06,1.06,1.05,37.0,-1689.0
13712,1,2,2,378.0,119.0,13.0,7.5,11.0,13.44,13.44,11.24,13.0,2650.0,1.04,1.02,1.04,1.05,1.05,1.04,365.0,-2531.0
13713,1,2,3,47.0,880.0,13.0,8.5,9.0,14.8,14.8,11.33,2.0,9430.0,1.04,1.05,1.04,1.05,1.05,1.05,45.0,-8550.0
13714,1,1,3,35.0,1115.0,13.0,10.0,11.0,16.32,16.32,12.58,1.0,13755.0,1.04,1.04,1.04,1.04,1.04,1.04,34.0,-12640.0
13715,1,1,2,73.0,716.0,13.0,8.5,10.0,19.5,19.5,12.75,3.0,9350.0,1.04,1.05,1.03,1.03,1.05,1.04,70.0,-8634.0
13716,1,2,1,1064.0,6.0,13.0,9.0,9.0,13.12,13.12,11.03,85.0,616.0,1.04,1.04,1.04,1.05,1.05,1.04,979.0,-610.0
13717,1,3,2,92.0,601.0,13.0,10.0,9.0,13.0,13.0,11.25,5.0,4840.0,1.04,1.04,1.04,1.05,1.05,1.04,87.0,-4239.0
13718,1,1,3,61.0,735.0,13.0,11.5,11.0,26.0,26.0,15.38,1.0,11035.0,1.01,1.02,1.02,1.022,1.02,1.02,60.0,-10300.0
13719,1,1,3,68.0,680.0,13.0,9.25,11.0,21.0,21.0,13.56,4.0,7255.0,1.01,1.04,1.02,1.027,1.04,1.02,64.0,-6575.0
13720,1,1,1,105.0,539.0,13.0,10.0,10.0,15.12,15.12,12.03,6.0,4235.0,1.04,1.04,1.05,1.04,1.05,1.04,99.0,-3696.0
13721,0,1,2,275.0,173.0,13.0,10.0,10.0,17.5,17.5,12.63,10.0,2710.0,1.04,1.03,1.03,1.03,1.04,1.03,265.0,-2537.0
13722,1,2,3,37.0,1080.0,13.0,8.0,13.0,10.02,13.0,11.01,1.0,16550.0,1.04,1.04,1.03,1.1,1.1,1.05,36.0,-15470.0
13723,1,2,5,30.0,1220.0,13.0,8.75,10.0,17.0,17.0,12.19,2.0,9430.0,1.04,1.04,1.04,1.04,1.04,1.04,28.0,-8210.0
13724,0,1,5,156.0,325.0,13.0,10.0,8.5,13.8,13.8,11.33,5.0,5205.0,1.04,1.04,1.05,1.05,1.05,1.05,151.0,-4880.0
13725,0,1,1,248.0,194.0,13.0,10.0,9.0,14.8,14.8,11.7,8.0,4050.0,1.02,1.03,1.04,1.04,1.04,1.03,240.0,-3856.0
13726,1,2,7,43.0,930.0,15.0,9.25,9.0,13.8,15.0,11.76,4.0,6865.0,1.03,1.04,1.05,1.05,1.05,1.04,39.0,-5935.0
13727,1,1,2,48.0,828.0,15.0,10.0,9.0,15.5,15.5,12.38,6.0,5010.0,1.03,1.03,1.04,1.04,1.04,1.04,42.0,-4182.0
13728,1,2,2,25.0,1345.0,15.0,10.0,11.0,13.0,15.0,12.25,5.0,6895.0,1.03,1.03,1.02,1.05,1.05,1.03,20.0,-5550.0
13729,1,2,2,56.0,880.0,15.0,11.0,9.0,14.0,15.0,12.25,1.0,12900.0,1.03,1.03,1.04,1.05,1.05,1.04,55.0,-12020.0
13730,1,2,1,157.0,347.0,15.0,9.0,17.0,15.21,17.0,14.05,5.0,5755.0,1.03,1.04,1.01,1.04,1.04,1.03,152.0,-5408.0
13731,0,1,2,39.0,1110.0,15.0,11.0,10.0,8.6,15.0,11.15,1.0,11670.0,1.03,1.03,1.03,1.1,1.1,1.05,38.0,-10560.0
13732,1,2,3,63.0,791.0,15.0,10.0,10.0,14.8,15.0,12.45,4.0,5390.0,1.03,1.04,1.05,1.05,1.05,1.04,59.0,-4599.0
13733,1,1,2,39.0,1024.0,15.0,10.0,9.0,17.5,17.5,12.88,1.0,12150.0,1.03,1.04,1.04,1.03,1.04,1.04,38.0,-11126.0
13734,1,2,5,8.0,2820.0,15.0,10.0,11.0,18.0,18.0,13.5,2.0,9715.0,1.03,1.03,1.03,1.04,1.04,1.03,6.0,-6895.0
13735,1,1,2,134.0,411.0,15.0,10.0,10.0,12.25,15.0,11.81,3.0,5675.0,1.03,1.04,1.03,1.06,1.06,1.04,131.0,-5264.0
13736,1,2,7,20.0,1565.0,15.0,8.75,10.0,17.0,17.0,12.69,2.0,9715.0,1.03,1.04,1.04,1.04,1.04,1.04,18.0,-8150.0
13737,1,3,2,64.0,787.0,15.0,7.5,11.0,15.91,15.91,12.35,3.0,6745.0,1.03,1.02,1.04,1.04,1.04,1.03,61.0,-5958.0
13738,1,1,2,141.0,401.0,15.0,12.0,11.0,16.0,16.0,13.5,11.0,3135.0,1.03,1.02,1.02,1.04,1.04,1.03,130.0,-2734.0
13739,1,1,3,147.0,397.0,15.0,7.5,11.0,17.22,17.22,12.68,7.0,4285.0,1.03,1.03,1.04,1.04,1.04,1.04,140.0,-3888.0
13740,1,1,2,50.0,905.0,15.0,9.0,11.0,16.0,16.0,12.75,1.0,12040.0,1.03,1.03,1.02,1.04,1.04,1.03,49.0,-11135.0
13741,1,2,1,418.0,89.0,15.0,9.0,9.0,13.29,15.0,11.57,51.0,872.0,1.03,1.04,1.04,1.04,1.04,1.04,367.0,-783.0
